GEO_ID_TEX,GEO_ID_DBL,NAME,Total_Population,Total_Male,Total_Female,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
1500000US360810263001,360810263001,"Block Group 1, Census Tract 263, Queens County, New York",1113,557,556,34,26,26,0,0,0,0,21,68,48,58,83,66,18,14,0,45,19,0,14,17,0,0,39,14,19,0,11,29,16,14,0,93,63,25,14,0,98,0,35,14,33,0,39,0,0
1500000US360810347001,360810347001,"Block Group 1, Census Tract 347, Queens County, New York",1380,689,691,27,9,78,41,0,0,0,22,59,76,16,31,25,56,58,35,11,25,39,28,10,34,9,48,10,32,15,20,0,5,16,44,26,49,71,84,53,30,5,38,9,25,56,13,25,17
1500000US360810284002,360810284002,"Block Group 2, Census Tract 284, Queens County, New York",1741,804,937,91,100,52,39,76,0,0,31,45,110,38,36,39,0,70,0,46,22,0,9,0,0,0,86,53,84,69,0,0,0,41,69,106,73,44,44,21,110,9,20,8,9,68,0,17,6
1500000US360810220022,360810220022,"Block Group 2, Census Tract 220.02, Queens County, New York",2104,1047,1057,0,33,37,33,0,0,28,41,70,185,106,78,119,14,74,0,30,13,25,13,79,55,14,127,92,0,15,0,30,0,57,93,161,31,39,67,62,70,88,0,0,0,70,14,27,14
1500000US360810840001,360810840001,"Block Group 1, Census Tract 840, Queens County, New York",1816,840,976,19,42,106,0,0,22,10,20,82,55,40,12,125,86,12,29,13,0,38,56,64,0,9,13,78,100,10,20,10,18,32,48,92,55,195,97,56,30,8,18,20,36,0,29,0,11
1500000US360810026002,360810026002,"Block Group 2, Census Tract 26, Queens County, New York",1382,697,685,66,132,67,38,12,0,0,44,44,7,61,25,43,37,10,24,7,34,6,23,0,0,17,45,54,38,46,6,0,0,31,30,94,23,23,100,54,22,16,6,9,5,30,40,13,0
1500000US360811059003,360811059003,"Block Group 3, Census Tract 1059, Queens County, New York",713,342,371,0,14,44,19,0,0,0,1,20,0,13,51,14,37,17,0,0,15,30,28,38,0,1,15,55,11,0,0,0,0,17,19,0,25,67,10,27,16,0,23,28,9,0,39,10,0
1500000US360810619001,360810619001,"Block Group 1, Census Tract 619, Queens County, New York",2011,1051,960,126,93,56,0,84,0,38,10,54,68,136,41,71,54,35,21,40,4,17,11,38,54,0,83,41,31,16,0,0,11,105,78,160,48,57,73,41,52,9,54,18,17,39,27,0,0
1500000US360810775002,360810775002,"Block Group 2, Census Tract 775, Queens County, New York",677,364,313,39,13,0,31,0,0,32,0,67,0,0,11,0,41,42,5,0,0,0,20,0,12,51,0,4,0,8,25,0,0,0,25,0,0,0,54,12,56,4,0,4,11,9,41,17,43
1500000US360810309033,360810309033,"Block Group 3, Census Tract 309.03, Queens County, New York",1529,699,830,28,21,16,15,23,10,18,61,49,14,23,67,58,84,52,0,24,21,11,34,0,7,63,43,30,33,70,0,15,9,50,26,16,68,63,72,69,35,65,20,0,25,35,46,9,31
1500000US360811097002,360811097002,"Block Group 2, Census Tract 1097, Queens County, New York",573,306,267,9,0,13,0,5,6,0,5,73,25,32,16,1,24,41,14,6,13,9,0,0,0,14,28,8,16,3,4,0,0,0,19,17,23,13,14,6,46,12,5,14,0,0,14,20,5
1500000US360810353001,360810353001,"Block Group 1, Census Tract 353, Queens County, New York",1474,661,813,33,7,23,29,9,30,23,16,56,17,52,75,106,43,21,10,39,16,4,15,5,22,10,28,33,31,62,34,12,15,25,21,72,38,58,51,80,83,19,10,20,23,44,28,18,8
1500000US360810351002,360810351002,"Block Group 2, Census Tract 351, Queens County, New York",1742,911,831,28,25,42,23,0,0,7,41,58,20,18,82,28,128,25,42,29,28,33,77,101,47,29,43,10,38,17,0,0,19,14,54,12,71,66,93,45,75,28,20,9,80,86,19,9,23
1500000US360810044012,360810044012,"Block Group 2, Census Tract 44.01, Queens County, New York",2047,1031,1016,94,63,116,74,34,9,0,25,70,56,52,66,94,110,47,16,6,36,29,10,13,11,0,44,88,83,44,32,56,20,39,85,63,50,75,92,47,32,30,11,39,17,50,12,7,0
1500000US360810713042,360810713042,"Block Group 2, Census Tract 713.04, Queens County, New York",1260,547,713,51,67,0,0,0,0,0,0,12,48,95,14,19,68,30,15,0,30,20,28,0,34,16,33,14,0,0,15,0,0,0,39,66,103,17,0,16,54,21,103,0,65,77,73,17,0
1500000US360810775001,360810775001,"Block Group 1, Census Tract 775, Queens County, New York",1242,578,664,33,65,19,0,0,0,0,27,85,1,37,43,59,18,78,23,30,0,0,4,37,19,0,29,0,0,11,0,0,69,88,32,46,44,0,155,11,28,5,0,24,60,20,11,10,21
1500000US360811399001,360811399001,"Block Group 1, Census Tract 1399, Queens County, New York",534,300,234,34,34,8,0,0,0,0,17,8,33,23,6,8,15,20,10,28,18,6,20,0,0,12,28,6,0,6,0,0,0,13,11,33,17,12,5,15,9,22,11,12,5,18,0,11,0
1500000US360810171001,360810171001,"Block Group 1, Census Tract 171, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360810079002,360810079002,"Block Group 2, Census Tract 79, Queens County, New York",780,468,312,56,0,8,0,0,21,9,0,35,18,98,22,6,86,41,10,0,0,7,0,41,10,0,0,0,0,25,0,0,0,8,39,11,7,17,67,17,44,0,0,21,0,36,20,0,0
1500000US360810987000,360810987000,"Block Group 0, Census Tract 987, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360811187001,360811187001,"Block Group 1, Census Tract 1187, Queens County, New York",1296,667,629,33,63,30,38,0,9,0,47,48,24,38,53,107,50,52,0,17,12,0,17,23,0,6,31,6,53,24,4,15,0,20,65,33,36,52,88,75,34,5,28,5,6,11,25,0,13
1500000US360810542004,360810542004,"Block Group 4, Census Tract 542, Queens County, New York",1289,691,598,69,59,0,25,1,16,8,35,37,93,0,27,25,104,73,50,13,9,17,30,0,0,0,0,8,0,34,20,23,0,22,62,43,57,0,50,98,74,14,24,30,19,0,10,10,0
1500000US360810739002,360810739002,"Block Group 2, Census Tract 739, Queens County, New York",772,324,448,40,0,16,0,0,0,0,0,82,17,31,33,15,0,13,20,0,0,0,0,0,57,0,21,33,33,0,0,0,0,0,63,0,16,64,16,103,0,0,33,0,15,36,15,0,0
1500000US360810884007,360810884007,"Block Group 7, Census Tract 884, Queens County, New York",703,386,317,67,0,70,29,10,0,0,0,0,17,34,27,20,0,0,0,12,0,11,76,0,13,0,0,0,85,0,0,0,0,13,0,33,0,43,0,0,10,0,67,0,27,11,0,12,16
1500000US360810793001,360810793001,"Block Group 1, Census Tract 793, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360810757023,360810757023,"Block Group 3, Census Tract 757.02, Queens County, New York",1634,634,1000,80,36,16,22,0,0,0,0,37,20,62,52,62,77,54,0,52,0,51,13,0,0,0,71,91,26,0,0,0,0,0,59,66,80,91,92,28,65,47,30,15,45,118,20,36,20
1500000US360810892001,360810892001,"Block Group 1, Census Tract 892, Queens County, New York",894,340,554,0,0,0,0,0,19,0,36,104,0,0,0,0,0,52,0,37,19,17,35,0,0,21,0,0,0,22,0,0,19,0,22,43,0,21,84,53,54,0,28,38,18,17,0,0,135
1500000US360810479003,360810479003,"Block Group 3, Census Tract 479, Queens County, New York",1614,801,813,20,8,78,51,16,0,8,25,104,65,19,8,68,84,81,12,40,10,14,14,76,0,0,9,20,36,69,7,8,0,49,50,8,22,40,121,112,0,37,52,8,46,57,0,34,28
1500000US360810775003,360810775003,"Block Group 3, Census Tract 775, Queens County, New York",471,269,202,37,10,0,0,11,0,0,31,19,23,34,0,32,0,17,0,21,10,10,14,0,0,0,0,0,0,0,0,0,0,18,20,31,25,30,11,14,9,7,0,0,10,27,0,0,0
1500000US360810633011,360810633011,"Block Group 1, Census Tract 633.01, Queens County, New York",1597,784,813,37,53,67,40,19,11,7,51,22,60,62,50,92,51,46,21,14,19,6,24,22,5,5,31,66,18,34,6,6,0,45,35,33,77,47,101,68,57,22,38,29,10,33,6,15,36
1500000US360810039001,360810039001,"Block Group 1, Census Tract 39, Queens County, New York",1424,751,673,41,36,20,27,4,32,4,62,113,62,63,114,54,16,33,13,7,0,11,25,5,9,0,73,77,29,22,14,0,16,59,48,62,81,45,39,3,13,13,27,0,0,27,0,11,14
1500000US360810499003,360810499003,"Block Group 3, Census Tract 499, Queens County, New York",2420,1206,1214,34,104,42,109,5,28,0,80,53,88,121,66,203,87,42,40,9,7,20,30,22,0,16,59,89,72,8,82,8,40,87,82,161,38,184,43,28,71,29,17,18,38,10,0,50,0
1500000US360810334023,360810334023,"Block Group 3, Census Tract 334.02, Queens County, New York",1873,876,997,99,67,90,0,0,0,0,0,82,68,0,78,125,72,45,0,54,0,25,22,0,49,0,0,0,67,0,69,0,0,0,165,26,0,79,65,23,238,0,26,34,25,48,20,69,43
1500000US360810484003,360810484003,"Block Group 3, Census Tract 484, Queens County, New York",1102,508,594,6,2,19,25,6,0,0,7,68,34,26,27,101,54,48,28,31,0,0,7,9,10,0,30,0,28,49,13,0,0,16,19,33,23,29,61,72,57,14,22,10,57,18,28,15,0
1500000US360810194002,360810194002,"Block Group 2, Census Tract 194, Queens County, New York",1857,921,936,52,44,30,84,30,26,5,59,83,24,45,0,79,115,121,5,10,22,9,27,9,23,19,38,59,94,34,6,6,11,29,75,46,45,64,76,83,62,6,0,46,28,35,35,0,58
1500000US360810703001,360810703001,"Block Group 1, Census Tract 703, Queens County, New York",940,368,572,19,14,16,5,15,0,0,0,5,16,24,48,16,14,15,0,35,24,16,25,41,6,14,9,81,13,41,9,15,5,0,27,34,46,13,39,29,41,39,7,0,20,36,19,23,26
1500000US360810548002,360810548002,"Block Group 2, Census Tract 548, Queens County, New York",1199,630,569,55,34,6,51,18,22,15,5,69,11,46,24,65,37,61,9,36,13,9,18,9,11,6,26,25,39,16,23,6,0,20,35,5,61,28,61,85,16,0,18,4,15,52,19,9,6
1500000US360810105003,360810105003,"Block Group 3, Census Tract 105, Queens County, New York",1286,615,671,31,47,9,40,19,0,0,0,28,107,85,48,31,14,45,12,49,19,21,10,0,0,0,73,9,32,11,8,0,0,29,31,31,127,64,25,43,26,11,30,22,10,37,0,19,33
1500000US360811039003,360811039003,"Block Group 3, Census Tract 1039, Queens County, New York",700,331,369,0,18,0,0,0,29,16,0,37,25,13,10,0,46,19,37,16,0,17,48,0,0,0,0,0,30,0,16,0,0,47,14,0,0,18,11,0,79,16,15,0,16,86,0,0,21
1500000US360811227016,360811227016,"Block Group 6, Census Tract 1227.01, Queens County, New York",806,366,440,43,0,0,0,14,0,0,0,0,0,20,35,117,0,25,26,0,0,0,0,30,0,56,57,0,0,0,0,0,0,38,0,0,26,53,27,36,100,0,0,0,0,0,27,29,47
1500000US360810108002,360810108002,"Block Group 2, Census Tract 108, Queens County, New York",1855,929,926,76,107,51,31,14,19,0,18,72,43,54,63,143,86,48,7,27,5,21,17,27,0,0,0,79,14,23,67,0,16,68,86,54,96,78,125,26,26,9,11,25,17,55,6,23,22
1500000US360810863003,360810863003,"Block Group 3, Census Tract 863, Queens County, New York",1558,664,894,17,30,11,24,0,0,0,77,58,80,73,26,35,18,147,0,18,0,0,36,14,0,0,66,0,0,12,27,12,0,98,148,95,18,40,55,10,52,0,85,0,38,89,26,23,0
1500000US360810594002,360810594002,"Block Group 2, Census Tract 594, Queens County, New York",1033,484,549,9,0,34,14,0,0,0,13,112,45,0,7,17,77,12,37,12,23,0,43,17,12,0,0,14,22,25,10,0,0,59,68,81,0,24,29,16,47,13,18,10,19,32,7,55,0
1500000US360811429001,360811429001,"Block Group 1, Census Tract 1429, Queens County, New York",691,288,403,10,0,9,9,14,0,8,0,16,16,8,20,9,38,32,0,14,32,12,23,0,9,9,23,0,7,10,0,0,0,44,11,23,20,12,18,57,28,40,9,12,33,13,34,9,0
1500000US360810749002,360810749002,"Block Group 2, Census Tract 749, Queens County, New York",709,341,368,41,25,21,24,14,0,0,5,8,8,21,12,19,20,36,5,5,0,0,24,41,12,0,6,15,27,6,5,0,0,30,63,19,17,29,10,36,23,0,6,0,6,32,21,17,0
1500000US360810560001,360810560001,"Block Group 1, Census Tract 560, Queens County, New York",988,437,551,21,42,22,15,15,5,0,32,12,55,27,7,56,42,16,12,17,14,0,10,5,12,0,23,34,53,35,19,19,0,16,42,4,19,61,44,5,37,0,33,22,29,16,31,0,9
1500000US360810938000,360810938000,"Block Group 0, Census Tract 938, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360810579001,360810579001,"Block Group 1, Census Tract 579, Queens County, New York",1003,418,585,98,26,6,10,4,0,5,23,37,25,17,42,34,18,24,20,29,0,0,0,0,0,0,57,25,25,12,6,0,0,11,108,93,51,11,6,47,51,5,27,5,0,0,21,18,6
1500000US360810025006,360810025006,"Block Group 6, Census Tract 25, Queens County, New York",1141,532,609,152,0,30,25,0,0,0,40,33,16,6,0,45,75,0,0,15,13,0,0,24,58,0,0,6,62,15,0,0,37,31,42,6,0,62,88,70,15,0,37,35,21,0,63,0,19
1500000US360810166001,360810166001,"Block Group 1, Census Tract 166, Queens County, New York",2443,1177,1266,58,71,78,97,41,55,0,75,137,1,36,11,55,69,40,0,103,13,50,58,46,83,0,88,25,57,54,14,0,60,79,129,87,93,46,49,104,78,65,72,28,31,31,23,18,35
1500000US360810018002,360810018002,"Block Group 2, Census Tract 18, Queens County, New York",1309,633,676,64,94,22,19,0,6,0,8,46,29,51,70,60,45,45,13,6,17,5,4,7,11,11,38,28,73,49,14,0,0,12,78,47,53,48,48,30,66,25,0,19,11,11,16,10,0
1500000US360810267003,360810267003,"Block Group 3, Census Tract 267, Queens County, New York",2282,1213,1069,40,117,34,19,20,21,44,0,44,194,165,175,109,36,27,18,25,10,49,41,10,15,0,25,38,20,51,15,11,0,56,165,130,70,66,90,54,47,0,42,16,56,25,50,9,33
1500000US360810916011,360810916011,"Block Group 1, Census Tract 916.01, Queens County, New York",941,420,521,45,0,10,19,0,0,0,36,63,9,29,28,22,8,17,9,8,0,37,38,11,20,11,23,43,27,32,0,0,0,30,35,19,49,19,0,33,56,26,31,0,17,27,10,21,23
1500000US360810638004,360810638004,"Block Group 4, Census Tract 638, Queens County, New York",1023,552,471,81,40,37,0,9,5,0,11,0,56,97,39,19,19,22,15,49,13,0,30,0,10,0,46,6,0,4,11,0,0,22,59,12,46,22,37,47,10,19,59,8,0,10,35,0,18
1500000US360810401002,360810401002,"Block Group 2, Census Tract 401, Queens County, New York",2033,1177,856,84,24,14,30,52,21,22,48,155,215,130,146,0,120,26,12,8,0,32,0,26,12,0,99,81,72,37,32,0,0,98,88,52,90,21,8,57,18,0,0,0,14,41,34,0,14
1500000US360810216001,360810216001,"Block Group 1, Census Tract 216, Queens County, New York",2043,884,1159,96,28,24,0,0,0,0,45,68,88,41,42,153,20,41,10,75,21,19,65,0,7,41,64,48,29,21,7,0,0,46,89,94,90,71,42,110,116,47,86,16,36,66,22,59,0
1500000US360810838003,360810838003,"Block Group 3, Census Tract 838, Queens County, New York",1659,850,809,0,13,35,76,0,0,47,51,67,54,73,50,56,20,131,20,60,16,7,19,14,0,41,0,48,25,76,39,12,0,12,123,20,19,72,96,64,100,50,7,0,4,34,8,0,0
1500000US360811467001,360811467001,"Block Group 1, Census Tract 1467, Queens County, New York",1086,532,554,43,35,16,0,0,0,0,10,44,97,34,43,66,40,18,9,11,0,27,0,29,10,0,14,13,0,0,0,10,0,72,79,55,87,52,28,10,19,0,12,10,18,19,46,10,0
1500000US360810028001,360810028001,"Block Group 1, Census Tract 28, Queens County, New York",2061,1086,975,92,72,23,34,71,32,30,24,59,109,92,75,49,92,32,82,32,23,20,22,21,0,0,43,72,70,71,35,41,0,13,156,42,46,76,33,58,81,57,23,21,9,8,12,8,0
1500000US360810840002,360810840002,"Block Group 2, Census Tract 840, Queens County, New York",1602,715,887,50,43,11,26,22,0,38,12,15,87,71,0,33,116,78,31,0,82,0,0,0,0,0,79,28,39,22,25,23,41,0,42,73,35,49,48,97,97,34,0,0,37,63,33,22,0
1500000US360810510002,360810510002,"Block Group 2, Census Tract 510, Queens County, New York",679,242,437,0,5,42,0,0,0,0,0,47,14,6,0,4,22,42,7,0,14,10,0,4,25,0,31,38,0,18,0,0,0,0,57,30,4,25,0,47,24,60,12,6,4,33,8,40,0
1500000US360810511001,360810511001,"Block Group 1, Census Tract 511, Queens County, New York",1010,460,550,12,69,58,0,4,0,0,5,11,31,43,59,21,54,0,10,15,9,20,30,9,0,0,24,24,39,24,20,20,0,0,5,0,65,53,40,53,16,20,21,22,39,33,4,20,8
1500000US360811175003,360811175003,"Block Group 3, Census Tract 1175, Queens County, New York",662,283,379,0,0,0,0,0,0,4,0,0,8,57,2,34,13,33,0,0,28,25,66,13,0,0,0,0,10,53,8,0,0,0,15,50,0,29,36,13,19,0,39,27,18,11,12,38,1
1500000US360811291044,360811291044,"Block Group 4, Census Tract 1291.04, Queens County, New York",687,320,367,0,11,20,0,0,0,0,0,49,0,11,11,13,14,78,24,21,18,0,28,22,0,0,0,41,44,10,0,0,0,26,41,11,0,10,13,36,52,0,43,0,9,22,0,0,9
1500000US360811579011,360811579011,"Block Group 1, Census Tract 1579.01, Queens County, New York",712,370,342,10,0,8,23,23,28,0,13,50,20,15,7,0,34,39,0,42,7,6,34,11,0,0,17,0,9,15,0,0,0,0,29,37,7,8,41,34,9,33,42,8,8,29,0,0,16
1500000US360810496002,360810496002,"Block Group 2, Census Tract 496, Queens County, New York",1024,523,501,17,30,58,6,16,0,11,16,34,42,28,43,47,27,59,18,16,16,4,22,3,10,0,13,21,12,9,18,0,0,10,77,27,24,48,25,45,73,0,13,0,26,22,13,21,4
1500000US360810184022,360810184022,"Block Group 2, Census Tract 184.02, Queens County, New York",1160,544,616,10,36,30,43,39,0,20,22,59,13,73,13,19,29,23,19,25,5,15,22,9,13,7,27,28,30,20,22,0,14,35,56,16,78,57,26,38,54,13,25,15,0,5,5,4,48
1500000US360811441003,360811441003,"Block Group 3, Census Tract 1441, Queens County, New York",569,278,291,9,0,23,0,0,9,0,0,11,39,33,0,22,36,23,4,25,0,13,11,10,10,0,0,0,0,0,8,0,10,10,14,72,0,32,10,12,14,54,1,10,11,22,11,0,0
1500000US360810184021,360810184021,"Block Group 1, Census Tract 184.02, Queens County, New York",1126,604,522,12,31,73,17,0,12,4,11,42,38,51,91,64,44,21,10,21,24,10,0,18,0,10,36,22,0,17,0,20,0,8,32,46,76,39,56,38,72,13,5,16,0,8,8,0,10
1500000US360810568003,360810568003,"Block Group 3, Census Tract 568, Queens County, New York",857,488,369,0,39,41,0,26,13,2,52,38,0,74,11,0,25,39,0,31,12,0,25,48,12,0,32,0,0,13,17,0,0,19,69,19,19,0,8,8,54,23,33,0,19,2,27,7,0
1500000US360810619002,360810619002,"Block Group 2, Census Tract 619, Queens County, New York",879,397,482,5,9,4,0,27,30,0,25,13,0,9,19,49,46,48,0,0,0,37,26,21,19,10,20,13,22,12,0,0,0,8,0,20,10,5,64,38,62,39,6,9,17,35,39,63,0
1500000US360810598001,360810598001,"Block Group 1, Census Tract 598, Queens County, New York",538,269,269,8,27,7,11,0,6,0,0,26,26,10,39,15,19,0,6,0,0,5,11,21,25,7,0,6,6,6,0,0,0,42,5,24,18,0,17,10,38,0,6,0,5,55,16,15,0
1500000US360811377002,360811377002,"Block Group 2, Census Tract 1377, Queens County, New York",2691,1427,1264,56,92,102,138,85,108,0,29,0,149,101,13,105,75,82,15,0,46,101,61,53,16,0,49,152,117,68,14,42,0,55,59,12,73,155,146,31,80,86,31,16,18,15,45,0,0
1500000US360811551024,360811551024,"Block Group 4, Census Tract 1551.02, Queens County, New York",1631,693,938,16,0,35,0,13,0,0,18,148,67,19,35,102,75,83,0,17,14,0,33,0,0,18,216,0,36,0,0,0,20,12,43,116,16,64,124,58,33,9,19,13,0,18,74,47,20
1500000US360811617003,360811617003,"Block Group 3, Census Tract 1617, Queens County, New York",940,465,475,27,17,17,0,6,7,0,61,62,33,7,30,81,25,0,11,25,0,34,11,0,11,0,48,15,0,10,8,36,0,22,0,8,21,28,56,25,37,9,24,9,40,20,11,0,48
1500000US360811571017,360811571017,"Block Group 7, Census Tract 1571.01, Queens County, New York",1967,841,1126,139,14,71,15,11,0,0,9,57,171,28,40,33,124,28,8,10,16,0,46,21,0,0,91,226,12,54,13,0,29,0,69,126,29,53,70,91,18,23,23,0,28,101,30,0,40
1500000US360810190002,360810190002,"Block Group 2, Census Tract 190, Queens County, New York",1310,663,647,43,60,35,25,22,8,0,33,102,48,64,15,60,26,31,9,31,11,12,20,0,8,0,28,43,25,25,26,22,8,42,25,23,42,34,54,65,83,0,26,18,16,25,0,17,0
1500000US360810446021,360810446021,"Block Group 1, Census Tract 446.02, Queens County, New York",2403,1179,1224,177,26,92,30,21,52,0,9,71,106,155,58,35,180,29,20,51,16,18,33,0,0,0,82,103,68,61,15,0,0,10,179,161,70,56,79,81,110,14,64,17,20,9,12,13,0
1500000US360810480001,360810480001,"Block Group 1, Census Tract 480, Queens County, New York",1650,918,732,0,22,58,16,9,13,5,32,99,78,55,51,81,46,58,38,107,20,14,28,40,23,25,18,4,41,0,15,0,0,50,24,43,68,38,57,92,49,27,36,40,25,45,11,20,29
1500000US360811471001,360811471001,"Block Group 1, Census Tract 1471, Queens County, New York",1889,1053,836,59,65,63,93,11,13,9,57,25,81,44,70,91,119,48,37,30,0,28,59,32,10,9,63,24,28,9,47,14,13,22,69,96,25,94,93,29,44,17,20,18,41,19,12,18,21
1500000US360810601001,360810601001,"Block Group 1, Census Tract 601, Queens County, New York",1311,505,806,32,40,18,0,9,4,0,14,50,34,50,51,21,40,43,17,34,0,8,6,12,9,13,65,44,160,45,37,5,0,4,29,24,95,12,57,17,66,28,37,9,19,4,6,24,19
1500000US360810461001,360810461001,"Block Group 1, Census Tract 461, Queens County, New York",2535,1434,1101,66,114,70,58,10,0,13,82,165,140,130,100,162,63,56,40,53,17,14,47,25,3,6,105,85,71,11,21,32,23,14,68,72,44,72,114,78,52,14,37,49,65,27,11,9,27
1500000US360810361001,360810361001,"Block Group 1, Census Tract 361, Queens County, New York",806,347,459,47,24,4,10,4,10,11,11,53,14,10,2,12,44,23,10,7,9,0,25,5,4,8,8,0,11,29,8,0,0,21,53,38,44,31,30,47,11,10,9,37,21,27,7,4,13
1500000US360810178001,360810178001,"Block Group 1, Census Tract 178, Queens County, New York",1081,451,630,18,26,32,24,0,14,10,5,6,38,49,14,0,49,80,41,13,5,0,11,12,4,0,33,45,23,18,6,10,17,15,71,56,35,41,56,35,62,3,20,9,6,9,33,0,27
1500000US360810583001,360810583001,"Block Group 1, Census Tract 583, Queens County, New York",1648,845,803,24,0,99,21,0,24,19,32,118,42,69,68,100,61,40,0,24,10,0,36,0,8,50,42,52,46,9,15,0,0,61,94,58,58,72,68,31,23,8,10,20,30,15,35,56,0
1500000US360811385012,360811385012,"Block Group 2, Census Tract 1385.01, Queens County, New York",1486,730,756,74,92,112,20,0,0,0,20,22,25,55,115,59,11,0,6,0,7,21,61,8,13,9,74,27,27,9,39,32,8,25,8,32,110,100,48,38,8,52,18,0,33,40,0,28,0
1500000US360810677002,360810677002,"Block Group 2, Census Tract 677, Queens County, New York",885,372,513,4,30,13,3,7,0,0,7,28,18,70,42,4,11,42,0,23,12,19,11,14,4,10,88,9,31,0,0,6,0,24,29,41,10,53,16,4,47,8,29,34,4,41,24,6,9
1500000US360810196002,360810196002,"Block Group 2, Census Tract 196, Queens County, New York",1373,585,788,92,23,49,13,16,6,24,0,16,96,18,22,39,75,18,6,39,7,12,7,5,2,0,16,43,66,39,18,0,22,45,46,78,76,23,111,55,23,41,0,43,7,4,8,4,20
1500000US360810455001,360810455001,"Block Group 1, Census Tract 455, Queens County, New York",2408,1331,1077,87,29,185,222,37,0,0,0,191,2,0,75,153,275,27,0,0,46,1,1,0,0,0,48,0,183,0,15,0,0,0,165,32,154,104,0,212,26,0,0,0,0,79,30,0,29
1500000US360810254006,360810254006,"Block Group 6, Census Tract 254, Queens County, New York",1557,637,920,0,0,0,28,33,0,0,29,162,37,0,38,25,0,107,0,36,104,23,0,15,0,0,0,44,0,54,49,45,0,106,162,15,0,84,65,25,11,17,143,0,29,0,31,40,0
1500000US360810518001,360810518001,"Block Group 1, Census Tract 518, Queens County, New York",995,485,510,23,7,0,14,38,19,0,27,16,74,32,10,32,31,46,18,18,14,7,48,4,7,0,1,3,37,23,51,0,0,22,44,21,43,0,78,38,49,33,0,22,2,9,24,10,0
1500000US360810739003,360810739003,"Block Group 3, Census Tract 739, Queens County, New York",1780,814,966,41,100,114,0,0,0,0,14,27,45,82,100,81,19,37,0,36,0,44,27,30,0,17,70,44,54,22,0,0,0,0,0,122,112,26,128,41,77,19,56,0,23,27,64,47,34
1500000US360810998023,360810998023,"Block Group 3, Census Tract 998.02, Queens County, New York",1152,351,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,47,58,83,63,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,21,113,84,120,163,179,97
1500000US360811385013,360811385013,"Block Group 3, Census Tract 1385.01, Queens County, New York",954,456,498,49,10,10,13,6,9,8,51,0,28,47,34,61,0,33,41,0,8,12,8,17,0,11,0,39,60,22,18,0,0,0,75,36,48,13,36,56,32,11,0,0,8,25,8,0,11
1500000US360810279004,360810279004,"Block Group 4, Census Tract 279, Queens County, New York",513,200,313,12,11,0,0,0,0,0,0,9,0,55,10,0,47,18,0,38,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,38,50,0,0,15,0,0,20,13,83,53,30,0,0
1500000US360811008024,360811008024,"Block Group 4, Census Tract 1008.02, Queens County, New York",2256,1160,1096,156,134,65,128,36,0,0,87,52,60,40,21,65,40,82,24,67,0,0,51,17,35,0,23,84,47,112,40,45,0,35,66,63,0,41,192,134,41,0,21,0,20,120,12,0,0
1500000US360810306004,360810306004,"Block Group 4, Census Tract 306, Queens County, New York",686,289,397,0,0,13,10,16,0,11,0,25,27,38,12,0,35,46,10,10,0,0,18,18,0,0,11,68,0,17,10,0,18,0,10,25,62,0,47,35,20,0,20,10,17,9,0,0,18
1500000US360811621002,360811621002,"Block Group 2, Census Tract 1621, Queens County, New York",1743,758,985,107,64,50,28,7,9,8,9,49,102,92,51,44,42,54,0,7,16,9,10,0,0,0,189,131,16,15,48,21,6,29,116,77,78,58,42,44,19,7,29,10,0,30,8,12,0
1500000US360810283002,360810283002,"Block Group 2, Census Tract 283, Queens County, New York",1277,434,843,17,0,0,21,0,0,27,0,60,38,61,41,26,17,52,0,0,0,13,0,19,24,18,36,0,41,25,10,0,0,60,122,51,79,0,24,28,91,0,32,61,33,92,24,34,0
